date, G Fund, F Fund, C Fund, S Fund, I Fund
8/5/09,12.9563,12.9402,11.7787,14.6926,16.9374
8/4/09,12.9552,12.9735,11.8092,14.7156,16.9586
8/3/09,12.954,12.9827,11.7733,14.6141,17.0838
7/31/09,12.9505,13.0296,11.5953,14.306,16.6768
7/30/09,12.9494,12.9495,11.5866,14.3073,16.4198
7/29/09,12.9482,12.9265,11.4496,14.0947,16.141
7/28/09,12.947,12.9262,11.4992,14.2072,16.1896
7/27/09,12.9459,12.9026,11.5293,14.2333,16.2439
7/24/09,12.9424,12.9126,11.4952,14.1665,16.2488
7/23/09,12.9412,12.8881,11.4594,14.0624,16.1212
7/22/09,12.9401,12.9545,11.199,13.6808,15.9038
7/21/09,12.9389,12.9806,11.2033,13.6245,15.8688
7/20/09,12.9377,12.9177,11.1625,13.6204,15.7698
7/17/09,12.9342,12.8741,11.036,13.4133,15.4142
7/16/09,12.9331,12.8972,11.0401,13.4462,15.48
7/15/09,12.9319,12.869,10.9448,13.2808,15.3888
7/14/09,12.9308,12.9314,10.6297,12.8641,14.8613
7/13/09,12.9296,12.976,10.5732,12.7605,14.8123
7/10/09,12.9261,12.9765,10.3152,12.4623,14.5588
7/9/09,12.925,12.9132,10.357,12.4701,14.6667
7/8/09,12.9238,12.9628,10.32,12.4247,14.5543
7/7/09,12.9226,12.89,10.3318,12.5105,14.6349
7/6/09,12.9215,12.8692,10.5388,12.7761,14.9229
7/2/09,12.9168,12.865,10.5117,12.8758,14.9603
7/1/09,12.9157,12.831,10.8266,13.3031,15.4141
6/30/09,12.9145,12.826,10.7785,13.1657,15.1965
6/29/09,12.9133,12.8305,10.8699,13.1917,15.28
6/26/09,12.9099,12.8248,10.7721,13.1289,15.1855
6/25/09,12.9087,12.8093,10.7851,13.0327,15.1586
6/24/09,12.9076,12.7434,10.5588,12.734,14.9879
6/23/09,12.9064,12.7587,10.4898,12.5793,14.9086
6/22/09,12.9053,12.7411,10.4655,12.6176,14.7388
6/19/09,12.9018,12.6883,10.7941,13.1059,15.1783
6/18/09,12.9006,12.6532,10.7603,13.0382,15.0331
6/17/09,12.8995,12.7471,10.669,12.9811,14.974
6/16/09,12.8983,12.7152,10.6838,12.9971,14.9918
6/15/09,12.8972,12.6879,10.8189,13.2129,15.1378
6/12/09,12.8937,12.6428,11.0818,13.5567,15.6496
6/11/09,12.8925,12.5985,11.0657,13.5965,15.7131
6/10/09,12.8914,12.5632,10.9969,13.5047,15.5301
6/9/09,12.8902,12.5929,11.0336,13.5674,15.4225
6/8/09,12.8891,12.5599,10.9951,13.4434,15.2453
6/5/09,12.8856,12.5893,11.0042,13.5367,15.3506
6/4/09,12.8844,12.6831,11.0306,13.5634,15.435
6/3/09,12.8833,12.7492,10.904,13.3516,15.4194
6/2/09,12.8821,12.7075,11.0531,13.5815,15.7978
6/1/09,12.881,12.6643,11.0301,13.5157,15.7396
5/29/09,12.88,12.7572,10.7529,13.0698,15.3631
5/28/09,12.8769,12.6312,10.6085,12.8681,15.0001
5/27/09,12.8759,12.63,10.4463,12.7631,15.0115
5/26/09,12.8748,12.7041,10.6461,12.9847,15.1834
5/22/09,12.8707,12.7249,10.3724,12.5166,14.9542
5/21/09,12.8697,12.7513,10.3885,12.5799,14.8362
5/20/09,12.8687,12.8017,10.561,12.8107,15.0631
5/19/09,12.8677,12.7563,10.6152,12.863,14.8222
5/18/09,12.8667,12.7394,10.6314,12.8526,14.6778
5/15/09,12.8636,12.7665,10.3181,12.364,14.2313
5/14/09,12.8626,12.7618,10.4342,12.4873,14.2375
5/13/09,12.8616,12.7668,10.3277,12.2831,14.2019
5/12/09,12.8605,12.7395,10.6077,12.8252,14.6078
5/11/09,12.8595,12.7296,10.618,12.9788,14.544
5/8/09,12.8564,12.6762,10.8463,13.2601,14.8379
5/7/09,12.8554,12.664,10.5927,12.8285,14.269
5/6/09,12.8544,12.6932,10.7333,13.1273,14.4281
5/5/09,12.8534,12.675,10.5467,13.0203,14.1308
5/4/09,12.8524,12.6591,10.5843,13.087,14.1962
5/1/09,12.8493,12.6423,10.2385,12.5699,13.6547
4/30/09,12.8484,12.6581,10.1829,12.5703,13.5467
4/29/09,12.8475,12.6377,10.1915,12.5716,13.403
4/28/09,12.8467,12.6562,9.9751,12.1524,13.0779
4/27/09,12.8458,12.6818,10.0028,12.1157,13.2643
4/24/09,12.8431,12.6416,10.1042,12.2874,13.384
4/23/09,12.8423,12.6536,9.9363,11.9743,13.2009
4/22/09,12.8414,12.6316,9.8375,12.0047,12.8979
4/21/09,12.8405,12.6519,9.913,12.0255,12.9229
4/20/09,12.8396,12.6735,9.7079,11.6604,12.7582
4/17/09,12.837,12.6325,10.1405,12.3043,13.2739
4/16/09,12.8361,12.6716,10.0901,12.1846,13.2756
4/15/09,12.8352,12.6889,9.9354,11.8904,13.1409
4/14/09,12.8344,12.6707,9.813,11.7276,13.1278
4/13/09,12.8335,12.6338,10.0125,12.0423,13.1369
4/9/09,12.8299,12.5826,9.9865,12.029,12.9857
4/8/09,12.8291,12.6003,9.6206,11.426,12.6612
4/7/09,12.8282,12.5679,9.5083,11.2249,12.5747
4/6/09,12.8273,12.5473,9.7333,11.5993,12.8198
4/3/09,12.8246,12.5461,9.8155,11.7663,13.018
4/2/09,12.8238,12.5932,9.7216,11.5627,12.9882
4/1/09,12.8229,12.6122,9.4486,11.0817,12.3778
3/31/09,12.8219,12.5961,9.2925,10.931,12.0813
3/30/09,12.8209,12.581,9.1722,10.7598,11.8523
3/27/09,12.8178,12.5665,9.5031,11.1526,12.4004
3/26/09,12.8168,12.5671,9.693,11.507,12.6417
3/25/09,12.8158,12.5408,9.472,11.0567,12.5454
3/24/09,12.8148,12.5671,9.3849,10.8965,12.3615
3/23/09,12.8138,12.5517,9.577,11.2139,12.62
3/20/09,12.8107,12.5529,8.9434,10.4482,11.9325
3/19/09,12.8097,12.5637,9.1233,10.738,12.0857
3/18/09,12.8087,12.5768,9.2436,10.7893,11.9887
3/17/09,12.8077,12.4141,9.0542,10.4822,11.671
3/16/09,12.8067,12.432,8.773,10.1128,11.4315
3/13/09,12.8037,12.4488,8.8033,10.2591,11.2559
3/12/09,12.8027,12.4491,8.7353,10.2165,11.1547
3/11/09,12.8017,12.4378,8.3917,9.7272,10.9557
3/10/09,12.8007,12.4139,8.3678,9.7202,10.8077
3/9/09,12.7996,12.4323,7.8673,9.0631,10.2903
3/6/09,12.7966,12.4677,7.9471,9.1863,10.5435
3/5/09,12.7956,12.4802,7.9353,9.1733,10.5727
3/4/09,12.7946,12.4222,8.2854,9.6425,10.9345
3/3/09,12.7936,12.4572,8.0899,9.3843,10.595
3/2/09,12.7926,12.4689,8.1444,9.4855,10.6648
2/27/09,12.7907,12.4241,8.5403,10.062,11.2702
2/26/09,12.7887,12.4297,8.7458,10.1508,11.3182
2/25/09,12.7878,12.4376,8.8831,10.3182,11.3129
2/24/09,12.7868,12.4933,8.9765,10.4849,11.5388
2/23/09,12.7859,12.5048,8.6326,10.0317,11.272
2/20/09,12.783,12.5108,8.9417,10.4275,11.6625
2/19/09,12.782,12.4898,9.0432,10.5485,11.8055
2/18/09,12.781,12.5445,9.1446,10.7111,11.804
2/17/09,12.7801,12.5864,9.1531,10.8675,11.8416
2/13/09,12.7762,12.5107,9.5872,11.3789,12.4687
2/12/09,12.7753,12.5769,9.6849,11.4648,12.5923
2/11/09,12.7743,12.5597,9.6652,11.4091,12.6559
2/10/09,12.7733,12.5269,9.5856,11.3547,12.5489
2/9/09,12.7724,12.4427,10.0792,11.8606,13.1123
2/6/09,12.7695,12.4361,10.0649,11.8829,13.1021
2/5/09,12.7685,12.4601,9.796,11.4791,12.76
2/4/09,12.7676,12.4534,9.6386,11.3367,12.712
2/3/09,12.7666,12.4811,9.7024,11.3607,12.7541
2/2/09,12.7657,12.5241,9.5518,11.2725,12.414
1/30/09,12.7642,12.4727,9.5571,11.2072,12.555
1/29/09,12.7627,12.4805,9.7798,11.4316,12.7105
1/28/09,12.762,12.5401,10.1145,11.8749,13.1258
1/27/09,12.7612,12.5783,9.7839,11.426,12.8296
1/26/09,12.7605,12.5274,9.6779,11.297,12.5697
1/23/09,12.7582,12.5207,9.6237,11.2253,12.3497
1/22/09,12.7575,12.5273,9.574,11.1614,12.4111
1/21/09,12.7567,12.5357,9.721,11.4497,12.7273
1/20/09,12.756,12.6068,9.3159,10.9369,12.2542
1/16/09,12.753,12.6254,9.8341,11.6941,13.1173
1/15/09,12.7522,12.6543,9.7595,11.5857,13.0431
1/14/09,12.7515,12.6661,9.7467,11.4116,13.0201
1/13/09,12.7507,12.649,10.0831,11.8936,13.5116
1/12/09,12.75,12.6603,10.0651,11.7723,13.8177
1/9/09,12.7478,12.6265,10.2964,12.1201,14.0893
1/8/09,12.747,12.6172,10.5209,12.5059,14.5176
1/7/09,12.7463,12.5956,10.4853,12.3632,14.3592
1/6/09,12.7455,12.5616,10.8027,12.7747,14.5642
1/5/09,12.7448,12.523,10.7202,12.5433,14.3648
1/2/09,12.7425,12.5164,10.7682,12.4952,14.5482
12/31/08,12.7406,12.5807,10.4343,12.2069,14.255
12/30/08,12.7396,12.6157,10.2885,11.8475,14.2392
12/29/08,12.7387,12.5924,10.0426,11.5013,13.8814
12/26/08,12.7358,12.5713,10.0704,11.6768,13.7453
12/24/08,12.7338,12.5487,10.017,11.5411,13.6398
12/23/08,12.7329,12.5474,9.9545,11.5214,13.5765
12/22/08,12.7319,12.5557,10.0513,11.6083,13.7507
12/19/08,12.729,12.5635,10.2359,11.8933,13.8134
12/18/08,12.728,12.5723,10.2102,11.7846,13.9413
12/17/08,12.7271,12.5226,10.4269,11.9922,14.4265
12/16/08,12.7261,12.447,10.5273,11.8976,14.4953
12/15/08,12.7251,12.3755,10.0147,11.2174,13.6809
12/12/08,12.7222,12.355,10.1433,11.5206,13.6238
12/11/08,12.7213,12.3437,10.0712,11.2024,13.5675
12/10/08,12.7203,12.3158,10.3629,11.7424,13.5099
12/9/08,12.7193,12.2918,10.2413,11.4993,13.2732
12/8/08,12.7184,12.2373,10.482,11.7721,13.3441
12/5/08,12.7155,12.2333,10.0927,11.2807,12.7507
12/4/08,12.7145,12.2715,9.7393,10.8064,12.5426
12/3/08,12.7136,12.2147,10.032,11.1811,12.9203
12/2/08,12.7126,12.2086,9.7748,10.9014,12.8277
12/1/08,12.7116,12.1775,9.4002,10.4051,12.2414
11/28/08,12.7103,12.1278,10.3237,11.6617,13.2411
11/26/08,12.7051,12.1247,10.2245,11.5015,13.23
11/25/08,12.7037,12.1048,9.8711,10.8942,13.1924
11/24/08,12.7024,11.957,9.8053,10.6717,13.0181
11/21/08,12.6985,11.9771,9.2069,9.9674,12.1847
11/20/08,12.6972,11.9749,8.6601,9.425,11.4821
11/19/08,12.6959,11.953,9.2824,10.1934,12.0957
11/18/08,12.6946,11.9777,9.8863,11.0762,12.8654
11/17/08,12.6933,11.9389,9.7857,11.1089,12.8353
11/14/08,12.6893,11.9376,10.0423,11.3091,13.0416
11/13/08,12.688,11.9251,10.4798,11.977,13.7687
11/12/08,12.6867,12.0093,9.8031,11.1592,12.8746
11/10/08,12.6841,11.957,10.5686,12.1443,14.0564
11/7/08,12.6801,11.9223,10.7031,12.4456,14.2075
11/6/08,12.6788,11.9505,10.3993,12.1716,13.602
11/5/08,12.6775,11.9593,10.9457,12.7443,14.5174
11/4/08,12.6762,11.9037,11.5469,13.4233,15.1468
11/3/08,12.6749,11.7874,11.0949,13.1284,14.1772
10/31/08,12.6711,11.7408,11.1223,13.1221,14.1951
10/30/08,12.6698,11.7599,10.9547,12.6943,14.2298
10/29/08,12.6686,11.7702,10.6769,12.1635,13.6292
10/28/08,12.6673,11.7751,10.7956,11.8894,13.4986
10/27/08,12.666,11.8262,9.7438,11.0751,12.0689
10/24/08,12.6622,11.8831,10.0627,11.6048,12.6726
10/23/08,12.6609,11.9782,10.4254,12.0062,13.6087
10/22/08,12.6597,11.9595,10.2951,12.3237,13.3651
10/21/08,12.6584,11.9429,10.9604,13.0626,14.3379
10/20/08,12.6571,11.8409,11.3091,13.4172,15.0555
10/17/08,12.6533,11.7901,10.7929,12.8766,14.2469
10/16/08,12.6521,11.8081,10.8605,12.867,14.5069
10/15/08,12.6508,11.7863,10.4196,12.3365,13.9249
10/14/08,12.6495,11.7982,11.4593,13.6019,15.4268
10/10/08,12.6445,11.8774,10.3219,12.5657,13.666
10/9/08,12.6432,11.9243,10.4442,12.4303,14.2858
10/8/08,12.642,12.0474,11.3045,13.4246,15.0058
10/7/08,12.6407,12.1372,11.4287,13.6726,15.5558
10/6/08,12.6394,12.1875,12.1217,14.5079,16.1462
10/3/08,12.6356,12.1012,12.6079,15.2179,17.1325
10/2/08,12.6344,12.0892,12.7802,15.5869,17.0826
10/1/08,12.6331,12.0528,13.3138,16.4822,17.8734
9/30/08,12.6318,12.03,13.3723,16.6083,17.8751
9/29/08,12.6305,12.1782,12.6897,16.0536,17.4209
9/26/08,12.6265,12.0843,13.9093,17.2688,19.1108
9/25/08,12.6252,12.1021,13.862,17.3631,19.2396
9/24/08,12.6239,12.1495,13.595,17.204,18.9001
9/23/08,12.6226,12.1293,13.6212,17.3659,18.8931
9/22/08,12.6213,12.1467,13.8374,17.6031,19.3392
9/19/08,12.6174,12.1586,14.3857,18.5009,19.51
9/18/08,12.6161,12.2439,13.8286,17.598,18.3038
9/17/08,12.6148,12.2872,13.2522,16.7243,17.8556
9/16/08,12.6135,12.313,13.9071,17.4875,18.4152
9/15/08,12.6122,12.3584,13.6689,17.1047,18.5861
9/12/08,12.6083,12.298,14.3448,17.8896,19.2385
9/11/08,12.6069,12.3505,14.3139,17.7143,18.9416
9/10/08,12.6056,12.351,14.1145,17.6206,19.0163
9/9/08,12.6043,12.3691,14.0277,17.3953,18.8624
9/8/08,12.603,12.3621,14.5234,18.0869,19.4912
9/5/08,12.5991,12.2656,14.229,17.8867,19.0276
9/4/08,12.5978,12.286,14.1659,17.8387,19.2068
9/3/08,12.5965,12.2527,14.6025,18.3163,19.941
9/2/08,12.5952,12.226,14.6247,18.3866,20.2025
8/29/08,12.5925,12.1896,14.6844,18.5195,20.3833
8/28/08,12.5884,12.1938,14.8877,18.6925,20.4024
8/27/08,12.5871,12.1961,14.6674,18.3914,20.0717
8/26/08,12.5857,12.1804,14.5487,18.1766,19.9947
8/25/08,12.5844,12.1725,14.495,18.098,19.9794
8/22/08,12.5803,12.1288,14.7852,18.4578,20.1422
8/21/08,12.5789,12.1444,14.6177,18.2457,20.035
8/20/08,12.5776,12.1775,14.5805,18.3049,19.9848
8/19/08,12.5762,12.1248,14.4899,18.2226,19.8863
8/18/08,12.5749,12.1352,14.6248,18.4246,20.2103
8/15/08,12.5708,12.1203,14.8471,18.696,20.2948
8/14/08,12.5695,12.0937,14.7849,18.6826,20.4655
8/13/08,12.5681,12.0725,14.7029,18.528,20.4084
8/12/08,12.5668,12.0916,14.7414,18.4523,20.8873
8/11/08,12.5654,12.0489,14.92,18.6051,21.0507
8/8/08,12.5614,12.0829,14.813,18.3507,20.95
8/7/08,12.56,12.0825,14.4683,17.9861,20.8914
8/6/08,12.5587,12.0154,14.7307,18.2758,21.218
8/5/08,12.5574,12.0509,14.6747,18.1125,21.2371
8/4/08,12.556,12.0672,14.264,17.7499,20.8374
8/1/08,12.552,12.0863,14.3928,18.1166,21.0455
7/31/08,12.5506,12.0787,14.4734,18.1265,21.2676
7/30/08,12.5493,12.0437,14.6633,18.2949,21.514
7/29/08,12.5479,12.0351,14.4214,18.0727,21.2588
7/28/08,12.5466,12.0544,14.0916,17.6856,21.1143
7/25/08,12.5425,11.9919,14.3578,17.9429,21.3672
7/24/08,12.5412,12.0542,14.2985,17.7965,21.4356
7/23/08,12.5398,11.9619,14.6365,18.3049,21.7337
7/22/08,12.5385,11.972,14.577,18.2942,21.5255
7/21/08,12.5371,11.9905,14.383,18.037,21.6069
7/18/08,12.5331,11.976,14.3903,17.8625,21.3266
7/17/08,12.5317,12.0177,14.3855,17.8871,21.2411
7/16/08,12.5304,12.1026,14.2141,17.7023,20.9834
7/15/08,12.529,12.1697,13.865,17.2346,20.6684
7/14/08,12.5277,12.1562,14.0176,17.3828,21.1139
7/11/08,12.5236,12.1146,14.1447,17.575,21.0751
7/10/08,12.5223,12.1805,14.3022,17.5969,21.3129
7/9/08,12.5209,12.1754,14.2032,17.4671,21.2969
7/8/08,12.5196,12.1354,14.5327,17.8037,21.4046
7/7/08,12.5183,12.0904,14.2839,17.387,21.5373
7/3/08,12.5129,12.0705,14.404,17.5669,21.5501
7/2/08,12.5115,12.0804,14.3879,17.7766,21.4215
7/1/08,12.5102,12.0691,14.6539,18.2838,21.7343
6/30/08,12.5,12.08,14.59,18.27,22.09
6/27/08,12.5,12.07,14.57,18.38,21.98
6/26/08,12.5,12.06,14.62,18.41,21.89
6/25/08,12.5,12.02,15.06,18.87,22.41
6/24/08,12.5,12.02,14.97,18.73,22.16
6/23/08,12.49,11.99,15.02,18.98,22.14
6/20/08,12.49,12.02,15.02,19.1,22.18
6/19/08,12.49,11.99,15.3,19.4,22.54
6/18/08,12.49,12.02,15.24,19.31,22.8
6/17/08,12.49,11.96,15.39,19.47,22.97
6/16/08,12.48,11.93,15.49,19.51,22.82
6/13/08,12.48,11.93,15.49,19.36,22.75
6/12/08,12.48,11.95,15.26,19.04,22.57
6/11/08,12.48,12.03,15.21,19.02,22.62
6/10/08,12.48,11.99,15.47,19.34,22.94
6/9/08,12.47,12.07,15.51,19.47,23.3
6/6/08,12.47,12.12,15.49,19.57,23.43
6/5/08,12.47,12.09,15.98,20.08,24.07
6/4/08,12.47,12.13,15.68,19.65,23.67
6/3/08,12.47,12.16,15.68,19.62,23.77
6/2/08,12.47,12.13,15.77,19.64,23.97
5/30/08,12.46,12.09,15.93,19.78,24.05
5/29/08,12.46,12.05,15.91,19.63,23.91
5/28/08,12.46,12.09,15.82,19.49,24.04
5/27/08,12.46,12.14,15.76,19.33,23.92
5/23/08,12.45,12.19,15.65,19.15,24.15
5/22/08,12.45,12.15,15.86,19.34,24.37
5/21/08,12.45,12.21,15.81,19.25,24.12
5/20/08,12.45,12.24,16.07,19.54,24.45
5/19/08,12.45,12.21,16.22,19.6,24.66
5/16/08,12.44,12.19,16.2,19.64,24.66
5/15/08,12.44,12.19,16.18,19.59,24.42
5/14/08,12.44,12.11,16.01,19.4,24.03
5/13/08,12.44,12.13,15.94,19.38,23.96
5/12/08,12.44,12.2,15.95,19.26,24.12
5/9/08,12.43,12.21,15.77,19.05,23.82
5/8/08,12.43,12.21,15.88,19.09,24.1
5/7/08,12.43,12.17,15.82,18.99,23.82
5/6/08,12.43,12.15,16.1,19.26,24.12
5/5/08,12.43,12.17,15.98,19.1,24.08
5/2/08,12.43,12.16,16.05,19.12,24.01
5/1/08,12.42,12.19,16,19.13,23.89
4/30/08,12.42,12.18,15.73,18.86,23.79
4/29/08,12.42,12.13,15.79,18.88,23.77
4/28/08,12.42,12.12,15.85,18.99,23.89
4/25/08,12.42,12.08,15.86,18.94,23.73
4/24/08,12.42,12.09,15.76,18.76,23.45
4/23/08,12.41,12.15,15.66,18.6,23.68
4/22/08,12.41,12.15,15.61,18.55,23.64
4/21/08,12.41,12.15,15.75,18.81,23.74
4/18/08,12.41,12.11,15.78,18.84,23.72
4/17/08,12.41,12.09,15.5,18.58,23.36
4/16/08,12.41,12.11,15.49,18.66,23.66
4/15/08,12.41,12.18,15.14,18.18,22.89
4/14/08,12.4,12.22,15.07,18.08,22.83
4/11/08,12.4,12.23,15.12,18.13,22.84
4/10/08,12.4,12.2,15.44,18.52,23.06
4/9/08,12.4,12.24,15.37,18.34,23.22
4/8/08,12.4,12.19,15.49,18.63,23.34
4/7/08,12.4,12.19,15.56,18.64,23.61
4/4/08,12.39,12.21,15.54,18.61,23.45
4/3/08,12.39,12.13,15.53,18.56,23.26
4/2/08,12.39,12.12,15.51,18.5,23.18
4/1/08,12.39,12.15,15.53,18.44,23.16
3/31/08,12.39,12.2,14.99,17.91,22.54
3/28/08,12.38,12.18,14.91,17.79,22.48
3/27/08,12.38,12.15,15.03,17.93,22.48
3/26/08,12.38,12.17,15.2,18.12,22.52
3/25/08,12.38,12.16,15.33,18.22,22.36
3/24/08,12.38,12.14,15.3,18.06,22.03
3/20/08,12.38,12.23,15.07,17.63,21.7
3/19/08,12.37,12.21,14.71,17.3,21.41
3/18/08,12.37,12.15,15.08,17.72,22.13
3/17/08,12.37,12.2,14.47,17.05,21.52
3/14/08,12.37,12.12,14.6,17.44,22.04
3/13/08,12.37,12.07,14.9,17.8,22.48
3/12/08,12.37,12.1,14.83,17.58,22.46
3/11/08,12.36,12,14.96,17.7,22.33
3/10/08,12.36,12.07,14.42,17.11,21.64
3/7/08,12.36,12.03,14.65,17.52,21.91
3/6/08,12.36,12,14.77,17.66,22.19
3/5/08,12.36,12.02,15.1,18.15,22.43
3/4/08,12.36,12.09,15.02,18.04,22.16
3/3/08,12.36,12.15,15.07,18.14,22.48
2/29/08,12.35,12.16,15.06,18.17,22.5
2/28/08,12.35,12.09,15.48,18.63,23.07
2/27/08,12.35,12.02,15.62,18.83,23.31
2/26/08,12.35,12,15.63,18.89,23.22
2/25/08,12.35,11.96,15.52,18.74,22.78
2/22/08,12.34,12.02,15.31,18.39,22.45
2/21/08,12.34,12.04,15.19,18.34,22.23
2/20/08,12.34,11.95,15.38,18.62,22.23
2/19/08,12.34,11.97,15.25,18.45,22.35
2/15/08,12.34,12.04,15.26,18.4,22.03
2/14/08,12.33,12.03,15.25,18.46,22.1
2/13/08,12.33,12.1,15.46,18.75,22.12
2/12/08,12.33,12.11,15.24,18.43,22.01
2/11/08,12.33,12.14,15.13,18.36,21.54
2/8/08,12.33,12.13,15.04,18.27,21.55
2/7/08,12.33,12.1,15.11,18.28,21.57
2/6/08,12.32,12.16,14.99,18.1,21.77
2/5/08,12.32,12.18,15.09,18.32,21.85
2/4/08,12.32,12.15,15.59,18.82,22.94
2/1/08,12.32,12.16,15.76,18.97,22.97
1/31/08,12.32,12.14,15.57,18.55,22.65
1/30/08,12.32,12.11,15.31,18.18,22.45
1/29/08,12.31,12.14,15.38,18.37,22.44
1/28/08,12.31,12.17,15.28,18.23,22.31
1/25/08,12.31,12.16,15.02,17.87,22.19
1/24/08,12.31,12.12,15.26,17.99,22.25
1/23/08,12.31,12.23,15.11,17.84,21.45
1/22/08,12.31,12.2,14.79,17.41,21.58
1/18/08,12.3,12.14,14.96,17.47,22.54
1/17/08,12.3,12.14,15.05,17.58,22.37
1/16/08,12.3,12.11,15.5,18.04,22.73
1/15/08,12.3,12.12,15.58,18.09,23.15
1/14/08,12.29,12.09,15.98,18.49,23.86
1/11/08,12.29,12.08,15.81,18.34,23.67
1/10/08,12.29,12.03,16.03,18.64,24.02
1/9/08,12.29,12.07,15.9,18.44,23.95
1/8/08,12.29,12.05,15.69,18.36,23.88
1/7/08,12.29,12.06,15.97,18.76,24.04
1/4/08,12.28,12.04,15.92,18.8,24.01
1/3/08,12.28,12.01,16.32,19.37,24.7
1/2/08,12.28,12.01,16.32,19.53,24.6
12/31/07,12.28,11.93,16.56,19.79,24.76
12/28/07,12.27,11.9,16.67,19.87,24.77
12/27/07,12.27,11.83,16.65,19.88,24.68
12/26/07,12.27,11.79,16.88,20.27,24.6
12/24/07,12.27,11.82,16.87,20.25,24.54
12/21/07,12.26,11.85,16.74,20.04,24.42
12/20/07,12.26,11.91,16.46,19.71,23.95
12/19/07,12.26,11.89,16.37,19.49,23.95
12/18/07,12.26,11.86,16.4,19.45,24.08
12/17/07,12.26,11.81,16.29,19.27,23.93
12/14/07,12.25,11.79,16.54,19.64,24.47
12/13/07,12.25,11.82,16.77,19.94,25.06
12/12/07,12.25,11.85,16.75,19.97,25.6
12/11/07,12.25,11.88,16.65,19.94,25.17
12/10/07,12.25,11.8,17.08,20.52,25.67
12/7/07,12.24,11.8,16.95,20.36,25.52
12/6/07,12.24,11.87,16.98,20.31,25.55
12/5/07,12.24,11.92,16.73,19.9,25.24
12/4/07,12.24,11.93,16.47,19.64,25.08
12/3/07,12.24,11.94,16.58,19.77,25.25
11/30/07,12.23,11.9,16.67,19.87,25.33
11/29/07,12.23,11.9,16.54,19.75,25.18
11/28/07,12.23,11.87,16.54,19.75,25.32
11/27/07,12.23,11.89,16.07,19.18,24.63
11/26/07,12.23,11.94,15.83,19.01,24.37
11/23/07,12.22,11.85,16.21,19.33,24.7
11/21/07,12.22,11.84,15.94,19.05,24.2
11/20/07,12.22,11.81,16.2,19.29,24.68
11/19/07,12.22,11.82,16.12,19.33,24.18
11/16/07,12.21,11.79,16.41,19.72,24.67
11/15/07,12.21,11.8,16.32,19.72,24.69
11/14/07,12.21,11.75,16.54,19.94,25.05
11/13/07,12.21,11.75,16.66,20.04,25.19
11/9/07,12.2,11.76,16.34,19.83,24.93
11/8/07,12.2,11.74,16.58,20.1,25.45
11/7/07,12.2,11.72,16.59,20.04,25.29
11/6/07,12.2,11.72,17.08,20.56,25.82
11/5/07,12.19,11.74,16.88,20.31,25.44
11/2/07,12.19,11.77,16.96,20.5,25.69
11/1/07,12.19,11.74,16.95,20.48,25.59
10/31/07,12.19,11.68,17.4,21.06,26.31
10/30/07,12.19,11.73,17.19,20.76,25.93
10/29/07,12.18,11.73,17.3,20.9,26.02
10/26/07,12.18,11.73,17.24,20.83,25.88
10/25/07,12.18,11.74,17,20.56,25.35
10/24/07,12.18,11.75,17.02,20.66,25.32
10/23/07,12.18,11.71,17.06,20.74,25.4
10/22/07,12.17,11.71,16.91,20.55,25
10/19/07,12.17,11.71,16.85,20.39,25.13
10/18/07,12.17,11.66,17.29,20.94,25.58
10/17/07,12.17,11.64,17.3,20.93,25.49
10/16/07,12.16,11.59,17.27,20.89,25.39
10/15/07,12.16,11.58,17.39,21.04,25.74
10/12/07,12.16,11.57,17.53,21.25,25.84
10/11/07,12.16,11.58,17.45,21.12,25.74
10/10/07,12.16,11.58,17.54,21.29,25.7
10/9/07,12.15,11.57,17.57,21.27,25.73
10/5/07,12.15,11.57,17.48,21.18,25.58
10/4/07,12.15,11.63,17.31,20.86,25.4
10/3/07,12.14,11.61,17.28,20.81,25.28
10/2/07,12.14,11.61,17.35,20.93,25.39
10/1/07,12.14,11.59,17.36,20.82,25.52
9/28/07,12.14,11.58,17.13,20.48,25.18
9/27/07,12.14,11.58,17.18,20.57,25.05
9/26/07,12.13,11.55,17.11,20.42,24.71
9/25/07,12.13,11.55,17.02,20.28,24.62
9/24/07,12.13,11.55,17.02,20.31,24.66
9/21/07,12.13,11.54,17.11,20.44,24.61
9/20/07,12.13,11.51,17.03,20.37,24.48
9/19/07,12.12,11.59,17.14,20.5,24.46
9/18/07,12.12,11.59,17.04,20.34,24.23
9/17/07,12.12,11.57,16.56,19.74,23.56
9/14/07,12.12,11.56,16.64,19.91,23.83
9/13/07,12.11,11.55,16.64,19.83,23.91
9/12/07,12.11,11.59,16.5,19.75,23.83
9/11/07,12.11,11.61,16.49,19.78,23.72
9/10/07,12.11,11.64,16.27,19.53,23.38
9/7/07,12.11,11.61,16.29,19.68,23.61
9/6/07,12.1,11.54,16.57,20.02,23.84
9/5/07,12.1,11.55,16.5,19.95,23.72
9/4/07,12.1,11.49,16.68,20.13,24.11
8/31/07,12.09,11.49,16.51,19.89,23.9
8/30/07,12.09,11.51,16.33,19.62,23.53
8/29/07,12.09,11.49,16.39,19.68,23.6
8/28/07,12.09,11.51,16.04,19.26,23.06
8/27/07,12.09,11.48,16.42,19.72,23.63
8/24/07,12.08,11.47,16.56,19.92,23.77
8/23/07,12.08,11.45,16.37,19.66,23.44
8/22/07,12.08,11.45,16.39,19.77,23.31
8/21/07,12.08,11.46,16.2,19.5,22.87
